FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
54.179104,-3.129884,-22.726816,-3.594558,495.931641,79.115639
54.102913,-3.469644,-22.612019,-3.559356,495.370056,81.055397
54.01416,-3.815784,-22.493462,-3.517928,494.776764,83.022217
53.91291,-4.167926,-22.371109,-3.470232,494.150757,85.01577
53.79921,-4.525691,-22.244932,-3.416242,493.491119,87.035736
53.673119,-4.888731,-22.11491,-3.355935,492.796814,89.081657
53.534653,-5.256737,-21.981035,-3.289299,492.067017,91.153015
53.383869,-5.629424,-21.843306,-3.216337,491.300812,93.249222
53.220829,-6.00651,-21.701736,-3.13708,490.497192,95.369629
53.045658,-6.387692,-21.556345,-3.051597,489.655304,97.513542
52.858536,-6.772617,-21.407175,-2.959989,488.774231,99.680199
52.659676,-7.160882,-21.254263,-2.862379,487.853058,101.868774
52.449333,-7.552063,-21.097658,-2.758907,486.890991,104.078392
52.227749,-7.945746,-20.937403,-2.649733,485.887268,106.308044
51.995159,-8.34157,-20.77354,-2.535031,484.841187,108.556618
51.751755,-8.739219,-20.606113,-2.414972,483.752136,110.822929
51.497753,-9.138422,-20.435165,-2.28972,482.619446,113.105705
51.233383,-9.538924,-20.260757,-2.159445,481.442474,115.403687
50.9589,-9.940454,-20.082966,-2.024342,480.220673,117.715538
50.674622,-10.342709,-19.901876,-1.884625,478.95343,120.039803
50.380894,-10.745338,-19.717581,-1.740512,477.640228,122.375023
50.078098,-11.147966,-19.530174,-1.592227,476.280762,124.719589
49.766594,-11.550215,-19.339748,-1.440006,474.874634,127.071884
49.44672,-11.951734,-19.1464,-1.284102,473.421631,129.430222
49.118774,-12.352221,-18.950214,-1.124766,471.921478,131.792969
48.783016,-12.751404,-18.75128,-0.962234,470.374084,134.158386
48.439713,-13.149026,-18.54969,-0.79672,468.779236,136.52478
48.089138,-13.544807,-18.345549,-0.628431,467.136749,138.890518
47.731602,-13.938433,-18.138969,-0.457569,465.446442,141.253922
47.367443,-14.329538,-17.930075,-0.284325,463.708313,143.613342
46.997005,-14.717716,-17.718988,-0.108879,461.922272,145.967133
46.620613,-15.102552,-17.505831,0.068591,460.088348,148.313705
46.238529,-15.483651,-17.290716,0.247903,458.206635,150.651413
45.850964,-15.860655,-17.073751,0.42888,456.277283,152.978729
45.458107,-16.233238,-16.85503,0.611355,454.300354,155.294174
45.06012,-16.601109,-16.63464,0.795179,452.275909,157.596344
44.657192,-16.963966,-16.412672,0.980219,450.204132,159.883865
44.249542,-17.321507,-16.189213,1.166357,448.085114,162.155426
43.83741,-17.673395,-15.964346,1.353499,445.918976,164.409805
43.421055,-18.019276,-15.738163,1.541588,443.706024,166.645782
43.00069,-18.358803,-15.510739,1.730592,441.446472,168.862274
42.576496,-18.691662,-15.282148,1.920488,439.140656,171.058228
42.148609,-19.017612,-15.052447,2.111266,436.788971,173.232727
41.717129,-19.336477,-14.821682,2.302936,434.391693,175.384918
41.282177,-19.648142,-14.589888,2.495528,431.949188,177.514008
40.843903,-19.952507,-14.357088,2.689092,429.461884,179.61937
40.402496,-20.249487,-14.123299,2.883692,426.930023,181.700333
39.958179,-20.53898,-13.888529,3.079405,424.354187,183.756439
39.511169,-20.820873,-13.652789,3.276331,421.734711,185.787262
39.061661,-21.095076,-13.416091,3.474587,419.072205,187.79248
38.60981,-21.36154,-13.178445,3.674284,416.367249,189.771866
38.155735,-21.620298,-12.939853,3.875524,413.620544,191.72525
37.699524,-21.871477,-12.700323,4.078408,410.832764,193.652557
37.24128,-22.115253,-12.459858,4.283034,408.004669,195.553757
36.781105,-22.351845,-12.218468,4.489484,405.136963,197.428894
36.319145,-22.581472,-11.976163,4.697822,402.230469,199.27803
35.855549,-22.804325,-11.732968,4.908088,399.286041,201.101227
35.390438,-23.020559,-11.488913,5.12031,396.304626,202.898666
34.923912,-23.230312,-11.24404,5.334511,393.287292,204.670547
34.456013,-23.433729,-10.998409,5.550692,390.235107,206.417099
33.986755,-23.631001,-10.752101,5.768834,387.149261,208.138626
33.516121,-23.822355,-10.505202,5.988884,384.031036,209.835434
33.044079,-24.00806,-10.257818,6.210771,380.881592,211.507797
32.570614,-24.188377,-10.010068,6.434388,377.70224,213.156052
32.095718,-24.363533,-9.762098,6.659599,374.494263,214.780579
31.619398,-24.533697,-9.514067,6.886239,371.258942,216.381729
31.141632,-24.698977,-9.266145,7.114136,367.997681,217.959961
30.662388,-24.859442,-9.018514,7.343118,364.711884,219.515656
30.18161,-25.015154,-8.771355,7.573019,361.403107,221.049286
29.699211,-25.166193,-8.52485,7.803675,358.072937,222.56134
29.215099,-25.312691,-8.279179,8.034926,354.72287,224.052322
28.729187,-25.4548,-8.034525,8.266625,351.354492,225.522797
28.24139,-25.592697,-7.791062,8.498624,347.96933,226.973221
27.75165,-25.726538,-7.548966,8.730774,344.568878,228.404144
27.259928,-25.856447,-7.308414,8.96292,341.154663,229.816101
26.766193,-25.982508,-7.069582,9.194904,337.728424,231.209579
26.270422,-26.104763,-6.832636,9.426579,334.291718,232.585129
25.772593,-26.223248,-6.597739,9.657797,330.846313,233.943329
25.272682,-26.338015,-6.36504,9.888422,327.39386,235.284714
24.770674,-26.449169,-6.134681,10.118312,323.936157,236.609909
24.266556,-26.556845,-5.906796,10.347329,320.474731,237.919479
23.760336,-26.661196,-5.681512,10.575341,317.011383,239.21405
23.252045,-26.762371,-5.458945,10.802218,313.547638,240.494141
22.74173,-26.860495,-5.239211,11.027824,310.085144,241.760315
22.229458,-26.95565,-5.022422,11.252021,306.625641,243.013138
21.715313,-27.047894,-4.808696,11.474673,303.170868,244.253189
21.199381,-27.137262,-4.598152,11.695646,299.722626,245.481049
20.68174,-27.223797,-4.390906,11.914796,296.282593,246.697311
20.162485,-27.307564,-4.187075,12.131968,292.852631,247.902603
19.641705,-27.388666,-3.986772,12.346996,289.434296,249.097519
19.119493,-27.467222,-3.790109,12.559731,286.029205,250.2827
18.595966,-27.543354,-3.597202,12.77002,282.639069,251.458649
18.071241,-27.617163,-3.408162,12.977715,279.265411,252.6259
17.545462,-27.688709,-3.223099,13.182673,275.909882,253.785019
17.018768,-27.758013,-3.04212,13.384764,272.574188,254.936508
16.491316,-27.825068,-2.86533,13.58387,269.259888,256.080933
15.963263,-27.889868,-2.692826,13.779881,265.968628,257.218842
15.434772,-27.952433,-2.524704,13.972676,262.701874,258.3508
14.90601,-28.01281,-2.361048,14.162133,259.461212,259.477386
14.37715,-28.071075,-2.201935,14.348126,256.247986,260.599152
13.848359,-28.12731,-2.047437,14.530535,253.06366,261.716522
13.319821,-28.181587,-1.897616,14.709242,249.909546,262.829956
12.791726,-28.233948,-1.752525,14.884135,246.787079,263.939911
12.264273,-28.284405,-1.612206,15.055116,243.697556,265.046783
11.737669,-28.332954,-1.47669,15.222115,240.64238,266.151123
11.212129,-28.379587,-1.345999,15.385073,237.622787,267.253296
10.68786,-28.424326,-1.220144,15.543941,234.64003,268.35379
10.165075,-28.467215,-1.09912,15.698665,231.695221,269.453033
9.64398,-28.508339,-0.982915,15.84919,228.789505,270.551422
9.124774,-28.547781,-0.871506,15.995472,225.923904,271.649261
8.607656,-28.585627,-0.76487,16.137455,223.099411,272.746948
8.092833,-28.62192,-0.66298,16.275091,220.317001,273.844727
7.580511,-28.6567,-0.565806,16.408331,217.577667,274.942902
7.070912,-28.689968,-0.473317,16.537157,214.882233,276.04184
6.56426,-28.721725,-0.385477,16.661566,212.231598,277.141846
6.060779,-28.75197,-0.302241,16.781574,209.626511,278.243286
5.560676,-28.780722,-0.22355,16.897205,207.067719,279.346466
5.064136,-28.80801,-0.149329,17.008478,204.555847,280.45166
4.571331,-28.833878,-0.079494,17.115417,202.091461,281.559082
4.082414,-28.858366,-0.013957,17.218058,199.675079,282.669006
3.597541,-28.881504,0.047373,17.316422,197.307159,283.781555
3.116867,-28.903286,0.104588,17.410532,194.988174,284.896973
2.64056,-28.923693,0.157778,17.500418,192.718506,286.015381
2.168795,-28.942673,0.207036,17.586111,190.498474,287.136963
1.701752,-28.960178,0.252453,17.667654,188.328369,288.262024
1.239606,-28.976181,0.294118,17.74509,186.20842,289.390594
0.78252,-28.990662,0.332126,17.818476,184.138702,290.522919
0.330637,-29.003628,0.366581,17.887857,182.11937,291.659149
-0.115912,-29.0151,0.397595,17.953295,180.150421,292.799194
-0.557007,-29.025091,0.425287,18.014843,178.231949,293.943207
-0.992529,-29.033606,0.449781,18.072556,176.363892,295.091125
-1.422354,-29.040623,0.471198,18.126495,174.546219,296.243011
-1.846354,-29.046093,0.489661,18.176735,172.778839,297.398956
-2.264399,-29.049963,0.50529,18.223341,171.06163,298.558929
-2.67637,-29.052183,0.518209,18.266373,169.394409,299.7229
-3.082165,-29.052729,0.528544,18.305878,167.776947,300.891022
-3.481704,-29.05159,0.536417,18.341909,166.208939,302.06308
-3.874924,-29.048779,0.541947,18.374519,164.690063,303.239044
-4.261767,-29.044313,0.545254,18.403769,163.219971,304.418732
-4.64217,-29.038185,0.546454,18.429718,161.798233,305.601929
-5.016054,-29.030371,0.545667,18.452436,160.424469,306.788574
-5.383321,-29.020819,0.543006,18.472008,159.098236,307.978455
-5.74386,-29.009449,0.53858,18.488518,157.819016,309.171539
-6.097561,-28.996193,0.532499,18.502043,156.586288,310.367676
-6.444337,-28.980982,0.524875,18.512653,155.39949,311.566711
-6.784125,-28.963781,0.515821,18.520399,154.25795,312.768402
-7.116884,-28.944574,0.505446,18.525337,153.161057,313.972534
-7.442595,-28.923347,0.49385,18.527515,152.108078,315.178802
-7.76123,-28.900078,0.481129,18.526978,151.098373,316.386902
-8.072747,-28.874716,0.467375,18.523766,150.131195,317.596588
-8.377084,-28.847193,0.452673,18.517937,149.205826,318.807648
-8.674153,-28.81741,0.437106,18.50955,148.321457,320.019745
-8.963875,-28.785269,0.420747,18.498676,147.47731,321.232758
-9.246179,-28.750685,0.403669,18.485369,146.672546,322.44632
-9.521029,-28.713594,0.385941,18.469666,145.906265,323.660126
-9.788416,-28.673965,0.367636,18.451612,145.177612,324.873901
-10.048358,-28.631777,0.348822,18.43125,144.485733,326.087097
-10.300873,-28.587019,0.329569,18.408623,143.829681,327.299408
-10.545961,-28.539669,0.309938,18.383772,143.208603,328.510498
-10.783595,-28.489693,0.289992,18.356747,142.621567,329.719971
-11.013721,-28.437023,0.269784,18.327593,142.067627,330.927399
-11.236273,-28.381588,0.249369,18.296373,141.545837,332.132599
-11.451195,-28.323328,0.228798,18.263132,141.055206,333.335114
-11.658462,-28.262203,0.208129,18.227909,140.594757,334.534515
-11.858086,-28.198214,0.187413,18.190737,140.163605,335.730347
-12.050116,-28.131384,0.166701,18.151646,139.760727,336.922241
-12.234605,-28.061749,0.146036,18.110672,139.385254,338.10965
-12.411599,-27.989347,0.125456,18.067854,139.03624,339.292206
-12.581116,-27.914188,0.104996,18.023233,138.712753,340.469482
-12.743139,-27.836266,0.084687,17.97687,138.413834,341.641052
-12.89764,-27.755547,0.064552,17.928814,138.138504,342.80658
-13.044615,-27.671991,0.044611,17.879114,137.885834,343.965698
-13.184097,-27.585588,0.02489,17.82781,137.654907,345.11795
-13.316179,-27.496344,0.005422,17.774939,137.444763,346.26297
-13.440998,-27.404301,-0.013752,17.720533,137.254532,347.400299
-13.558706,-27.309526,-0.032591,17.664631,137.083359,348.529419
-13.669454,-27.212072,-0.05105,17.607271,136.930359,349.649963
-13.773362,-27.11199,-0.069092,17.548491,136.794662,350.761505
-13.870509,-27.009289,-0.086687,17.488333,136.675415,351.863739
-13.960954,-26.903967,-0.103813,17.426851,136.571671,352.95636
-14.044759,-26.796003,-0.120454,17.364117,136.48262,354.039001
-14.122018,-26.685402,-0.136595,17.300177,136.407455,355.111298
-14.192874,-26.572186,-0.152217,17.235079,136.345352,356.172913
-14.257513,-26.456421,-0.167294,17.168877,136.295547,357.22345
-14.31614,-26.338181,-0.181794,17.101618,136.257294,358.262482
-14.368952,-26.217564,-0.19568,17.033363,136.229828,359.289734
-14.416101,-26.094645,-0.208908,16.964157,136.212402,360.30484
-14.457703,-25.969484,-0.22144,16.894045,136.204254,361.307587
-14.49384,-25.842106,-0.233243,16.823084,136.204651,362.297668
-14.524592,-25.712523,-0.244292,16.75132,136.212875,363.274933
-14.55007,-25.58075,-0.254572,16.678802,136.228226,364.239044
-14.570427,-25.446836,-0.264068,16.605566,136.250092,365.189789
-14.585864,-25.31086,-0.272767,16.531651,136.277847,366.126862
-14.596599,-25.172924,-0.280653,16.457102,136.310867,367.050049
-14.602846,-25.03314,-0.287706,16.381977,136.348587,367.959076
-14.604783,-24.891607,-0.293897,16.306314,136.390411,368.85376
-14.602535,-24.748394,-0.299194,16.230167,136.435699,369.733917
-14.596198,-24.603539,-0.303561,16.153593,136.483948,370.599548
-14.58585,-24.457048,-0.306959,16.076649,136.534561,371.45047
-14.571594,-24.308937,-0.309353,15.999374,136.587112,372.28653
-14.553573,-24.159235,-0.310707,15.921803,136.641113,373.107635
-14.53197,-24.008011,-0.310992,15.843953,136.696136,373.913605
-14.506999,-23.855349,-0.310187,15.765847,136.75177,374.704285
-14.478867,-23.701345,-0.308281,15.687518,136.807587,375.479553
-14.447744,-23.54608,-0.305267,15.608996,136.863174,376.239349
-14.413753,-23.389616,-0.301139,15.53032,136.918121,376.983643
-14.376979,-23.231974,-0.295889,15.45153,136.972031,377.712402
-14.337491,-23.073156,-0.289506,15.372679,137.024582,378.425598
-14.295369,-22.913162,-0.281972,15.293811,137.075409,379.123291
-14.250744,-22.752026,-0.273262,15.21496,137.124237,379.80542
-14.203775,-22.589804,-0.263342,15.136153,137.170807,380.471863
-14.154659,-22.42659,-0.252174,15.057418,137.21489,381.122681
-14.103581,-22.262484,-0.239729,14.978775,137.25621,381.757782
-14.050709,-22.097589,-0.225987,14.90024,137.294586,382.377258
-13.996153,-21.931974,-0.210949,14.821821,137.329727,382.981049
-13.939983,-21.765684,-0.194629,14.743532,137.361435,383.569275
-13.882241,-21.598736,-0.177051,14.665394,137.389526,384.141968
-13.822968,-21.431133,-0.158239,14.587425,137.413834,384.699158
-13.762236,-21.262907,-0.138211,14.509642,137.434219,385.240936
-13.700149,-21.094118,-0.116972,14.432051,137.450577,385.767273
-13.636851,-20.924871,-0.094514,14.354675,137.46283,386.278229
-13.572487,-20.75528,-0.07082,14.27754,137.47084,386.773865
-13.507194,-20.585461,-0.045873,14.200671,137.474564,387.254181
-13.441063,-20.415497,-0.019658,14.124082,137.473816,387.719299
-13.374146,-20.245434,0.007827,14.04778,137.468552,388.16925
-13.306473,-20.075277,0.036566,13.971774,137.458618,388.604156
-13.238074,-19.90502,0.066526,13.896073,137.444016,389.024139
-13.169009,-19.734663,0.097662,13.820674,137.424667,389.429199
-13.09938,-19.564247,0.12993,13.745564,137.40062,389.819366
-13.029336,-19.393843,0.163292,13.670734,137.371872,390.194794
-12.959032,-19.223549,0.197723,13.596179,137.338379,390.55545
-12.888609,-19.053473,0.233211,13.521898,137.30011,390.901428
-12.818168,-18.883684,0.269753,13.44789,137.256958,391.232819
-12.747764,-18.71423,0.307351,13.374153,137.208893,391.549774
-12.677415,-18.545111,0.346004,13.300692,137.155838,391.852417
-12.607126,-18.376308,0.385694,13.227513,137.097748,392.140747
-12.536913,-18.207809,0.426386,13.154625,137.034653,392.414978
-12.466825,-18.039656,0.468029,13.082017,136.966553,392.675171
-12.396953,-17.871929,0.510561,13.009674,136.893478,392.921417
-12.327393,-17.704744,0.553916,12.937586,136.81543,393.153717
-12.258235,-17.538223,0.598026,12.865743,136.732376,393.372284
-12.189529,-17.372458,0.642829,12.794124,136.644287,393.577179
-12.121283,-17.207502,0.688272,12.722702,136.551102,393.768524
-12.053466,-17.043379,0.734313,12.651463,136.452774,393.946533
-11.986037,-16.880075,0.780923,12.580404,136.349319,394.111267
-11.918975,-16.717588,0.828076,12.509533,136.240768,394.262909
-11.852283,-16.555948,0.875749,12.438852,136.127197,394.40152
-11.785996,-16.395229,0.923913,12.368363,136.008621,394.527344
-11.720167,-16.235531,0.972527,12.298074,135.885071,394.640472
-11.654832,-16.07696,1.021538,12.227988,135.756531,394.741089
-11.590005,-15.919608,1.070884,12.15811,135.623016,394.829315
-11.525671,-15.763522,1.120495,12.088425,135.484497,394.905396
-11.461791,-15.608706,1.170305,12.018922,135.341019,394.96936
-11.398315,-15.455125,1.220251,11.949595,135.192612,395.021454
-11.335205,-15.30274,1.270289,11.880443,135.039291,395.061859
-11.272453,-15.151537,1.320393,11.811464,134.881195,395.090698
-11.210073,-15.001549,1.370552,11.742661,134.718338,395.108154
-11.14809,-14.852855,1.420764,11.674048,134.550842,395.11438
-11.086529,-14.705544,1.471022,11.605654,134.378693,395.109589
-11.025391,-14.559699,1.521313,11.537499,134.20192,395.093994
-10.964651,-14.415363,1.571611,11.469607,134.020554,395.067749
-10.904266,-14.27254,1.62188,11.401991,133.83461,395.031097
-10.844193,-14.131201,1.672071,11.334679,133.644104,394.984161
-10.784388,-13.991303,1.722135,11.267694,133.449173,394.927124
-10.724816,-13.852831,1.772028,11.201059,133.249893,394.860168
-10.665455,-13.715809,1.821719,11.134778,133.046326,394.783539
-10.60628,-13.580312,1.871193,11.068866,132.838547,394.697296
-10.547266,-13.446447,1.92045,11.003345,132.626602,394.601685
-10.488376,-13.314318,1.969491,10.938243,132.410477,394.496918
-10.429557,-13.184004,2.018321,10.873584,132.190186,394.383087
-10.370739,-13.055545,2.066937,10.809391,131.965744,394.260406
-10.311847,-12.928939,2.115329,10.745693,131.737213,394.128998
-10.252808,-12.804172,2.163477,10.682533,131.504623,393.989014
-10.193561,-12.681246,2.211351,10.61995,131.268066,393.840698
-10.134057,-12.560203,2.258917,10.557978,131.027664,393.684174
-10.074262,-12.44113,2.306138,10.496646,130.783463,393.519592
-10.014136,-12.324143,2.352983,10.435993,130.535507,393.347229
-9.953641,-12.20936,2.399421,10.376044,130.283844,393.167206
-9.89273,-12.096868,2.445428,10.316815,130.028458,392.979614
-9.831351,-11.986715,2.490983,10.258317,129.769348,392.784729
-9.769453,-11.878903,2.536069,10.200563,129.506607,392.582611
-9.706987,-11.773403,2.580673,10.143582,129.24028,392.373505
-9.643917,-11.670189,2.624784,10.087391,128.970444,392.157501
-9.580214,-11.569266,2.668389,10.032002,128.69725,391.934784
-9.515861,-11.470688,2.711474,9.977428,128.420685,391.705597
-9.450857,-11.374538,2.754014,9.923686,128.140839,391.470123
-9.38521,-11.28091,2.795976,9.870806,127.857719,391.228577
-9.318917,-11.189874,2.837321,9.818806,127.571373,390.980957
-9.251975,-11.10146,2.878006,9.767702,127.281807,390.727509
-9.184376,-11.015653,2.917997,9.717509,126.989136,390.468384
-9.116104,-10.932402,2.957256,9.668242,126.693451,390.203705
-9.047163,-10.851664,2.995754,9.619918,126.394867,389.933685
-8.977559,-10.77342,3.033467,9.572539,126.093506,389.658539
-8.90731,-10.697697,3.070382,9.52611,125.789474,389.378387
-8.836429,-10.624552,3.106495,9.480638,125.482834,389.093445
-8.764929,-10.554049,3.141806,9.436141,125.173645,388.803802
-8.692801,-10.486238,3.176308,9.392635,124.861931,388.509766
-8.620031,-10.421139,3.209982,9.350134,124.547768,388.211304
-8.54661,-10.35873,3.242798,9.308654,124.231285,387.908722
-8.47253,-10.298965,3.274719,9.268217,123.912575,387.602142
-8.397805,-10.241782,3.305707,9.22885,123.591789,387.291748
-8.322452,-10.18714,3.335727,9.190558,123.269089,386.977753
-8.246494,-10.135024,3.364751,9.153335,122.944565,386.6604
-8.169955,-10.085445,3.392755,9.117158,122.618317,386.339935
-8.092851,-10.038426,3.419724,9.082012,122.290443,386.016541
-8.015185,-9.993979,3.445644,9.047882,121.961014,385.690399
-7.936962,-9.952085,3.470508,9.01475,121.630127,385.361633
-7.858183,-9.912687,3.494309,8.982602,121.297882,385.030487
-7.778862,-9.87569,3.517038,8.95143,120.964447,384.697205
-7.699014,-9.840985,3.538686,8.921236,120.629951,384.362
-7.61868,-9.808477,3.559238,8.892011,120.294548,384.025177
-7.537897,-9.778107,3.578681,8.863735,119.958382,383.687042
-7.456701,-9.749847,3.597008,8.836381,119.62159,383.347778
-7.37512,-9.723681,3.614209,8.809916,119.284286,383.00766
-7.293172,-9.69959,3.630276,8.784302,118.946564,382.666901
-7.210872,-9.677526,3.645197,8.759497,118.608559,382.325684
-7.128235,-9.657413,3.658968,8.735452,118.270378,381.984253
-7.04528,-9.63915,3.671588,8.712128,117.93219,381.642914
-6.962024,-9.622613,3.683064,8.689501,117.594139,381.30188
-6.878477,-9.607695,3.693409,8.667553,117.256393,380.961456
-6.794653,-9.594323,3.702641,8.646259,116.91909,380.621948
-6.710558,-9.582464,3.710787,8.625595,116.582375,380.283569
-6.626202,-9.572106,3.717875,8.605538,116.246353,379.946564
-6.541597,-9.563239,3.723922,8.586067,115.91111,379.611176
-6.45675,-9.555828,3.72893,8.567153,115.576744,379.277588
-6.371666,-9.549809,3.732889,8.548765,115.243362,378.946014
-6.286349,-9.545092,3.735782,8.530869,114.911095,378.616699
-6.200796,-9.54157,3.737598,8.513445,114.580063,378.289917
-6.115002,-9.539142,3.738328,8.496483,114.250435,377.965851
-6.028959,-9.537735,3.737967,8.479966,113.92231,377.644806
-5.942665,-9.5373,3.736528,8.463881,113.595818,377.327026
-5.856125,-9.537803,3.73403,8.448208,113.270988,377.012726
-5.769359,-9.539209,3.730503,8.43293,112.947922,376.702148
-5.682405,-9.541473,3.725971,8.418031,112.62664,376.395325
-5.595304,-9.544525,3.72045,8.403477,112.307251,376.092529
-5.508092,-9.548268,3.713939,8.389246,111.989845,375.793854
-5.420792,-9.552585,3.706422,8.375319,111.674553,375.499542
-5.333409,-9.557347,3.697878,8.361682,111.361465,375.209808
-5.245942,-9.562444,3.688284,8.348316,111.050682,374.924805
-5.158398,-9.567791,3.677624,8.335191,110.742249,374.644836
-5.070799,-9.57333,3.665892,8.322279,110.436188,374.369965
-4.983193,-9.579019,3.653094,8.309557,110.132523,374.100372
-4.89564,-9.584818,3.639249,8.29701,109.831261,373.836121
-4.808212,-9.590677,3.624386,8.284619,109.532471,373.577332
-4.720966,-9.596525,3.608534,8.272368,109.236214,373.324188
-4.633936,-9.602277,3.591719,8.260259,108.942596,373.076721
-4.547138,-9.607835,3.573954,8.248295,108.651649,372.835144
-4.460564,-9.61311,3.555242,8.236485,108.363457,372.599701
-4.37421,-9.618033,3.535585,8.224828,108.078018,372.370361
-4.288085,-9.622565,3.514979,8.213314,107.795341,372.147339
-4.202225,-9.626688,3.493426,8.201933,107.515434,371.930664
-4.116683,-9.630394,3.470932,8.190681,107.238304,371.720398
-4.031522,-9.633668,3.447515,8.179559,106.96402,371.51651
-3.946797,-9.636486,3.423202,8.168572,106.692604,371.319153
-3.862541,-9.6388,3.398029,8.15774,106.424126,371.128296
-3.778757,-9.640553,3.372036,8.147085,106.1586,370.944031
-3.695426,-9.641678,3.345262,8.136636,105.896057,370.766541
-3.612524,-9.64213,3.317737,8.126409,105.636452,370.595825
-3.530044,-9.64188,3.289485,8.116408,105.379776,370.432007
-3.448008,-9.640928,3.260524,8.106642,105.125999,370.275024
-3.366467,-9.639284,3.230865,8.097116,104.875122,370.124908
-3.285488,-9.636962,3.200516,8.087836,104.627121,369.981628
-3.205132,-9.63396,3.169485,8.078811,104.382011,369.845215
-3.125435,-9.630253,3.137788,8.070053,104.139786,369.715637
-3.046395,-9.625798,3.105453,8.061588,103.900421,369.592957
-2.967988,-9.620538,3.072515,8.053457,103.663872,369.477234
-2.890176,-9.614424,3.039014,8.045693,103.430099,369.3685
-2.812939,-9.60743,3.004994,8.038315,103.199066,369.266785
-2.73629,-9.59956,2.970495,8.031334,102.970741,369.171997
-2.660273,-9.590838,2.935554,8.024765,102.745087,369.084198
-2.584956,-9.581297,2.900193,8.018621,102.522102,369.003204
-2.510398,-9.570957,2.864423,8.012915,102.301781,368.929077
-2.436632,-9.559822,2.82825,8.007662,102.084099,368.861755
-2.363647,-9.547873,2.791679,8.00289,101.869011,368.801361
-2.291397,-9.535079,2.754717,7.998634,101.656487,368.747864
-2.219815,-9.521408,2.717383,7.994931,101.446465,368.701294
-2.148847,-9.50685,2.679707,7.99181,101.238884,368.661743
-2.078476,-9.491422,2.64173,7.989291,101.033745,368.62915
-2.008728,-9.47516,2.603503,7.987397,100.831001,368.603485
-1.939661,-9.45811,2.565076,7.986146,100.630638,368.584778
-1.871338,-9.440314,2.526493,7.985551,100.432663,368.573029
-1.803792,-9.42179,2.487788,7.985613,100.237045,368.568237
-1.737016,-9.402531,2.448982,7.986347,100.043716,368.570496
-1.670958,-9.382509,2.410085,7.987771,99.852631,368.579956
-1.605544,-9.361685,2.371101,7.989907,99.663757,368.59668
-1.540716,-9.34003,2.332037,7.992772,99.477043,368.620667
-1.47645,-9.317538,2.292906,7.996367,99.292442,368.652069
-1.412776,-9.294226,2.253733,8.000694,99.10994,368.690796
-1.349771,-9.270118,2.214554,8.005758,98.929512,368.736908
-1.287526,-9.245234,2.175411,8.011556,98.751114,368.790344
-1.226111,-9.219584,2.136343,8.018077,98.574692,368.851196
-1.165552,-9.193147,2.097375,8.025307,98.400169,368.919525
-1.105823,-9.165872,2.058519,8.033245,98.227516,368.995453
-1.04687,-9.137695,2.01977,8.041887,98.056618,369.078979
-0.988644,-9.108561,1.981119,8.05122,97.887428,369.170197
-0.931138,-9.078439,1.94255,8.061232,97.719894,369.269165
-0.874403,-9.047332,1.904054,8.071909,97.553963,369.375824
-0.81853,-9.015259,1.865628,8.083252,97.389603,369.490173
-0.76363,-8.982245,1.827281,8.095263,97.226768,369.612274
-0.709788,-8.948301,1.789032,8.107943,97.065407,369.742065
-0.657037,-8.913418,1.750905,8.121294,96.905434,369.879608
-0.605349,-8.877556,1.712923,8.135328,96.74678,370.025024
-0.554659,-8.840655,1.675104,8.150053,96.58934,370.178406
-0.504905,-8.802666,1.637464,8.165468,96.433052,370.339661
-0.456057,-8.763555,1.60001,8.181563,96.27784,370.508911
-0.408145,-8.723329,1.56275,8.19832,96.123672,370.686066
-0.361244,-8.682014,1.525689,8.215734,95.970528,370.871033
-0.315443,-8.639637,1.488836,8.233808,95.818359,371.063843
-0.27081,-8.596219,1.452204,8.252544,95.667122,371.264404
-0.227356,-8.551753,1.415808,8.271953,95.516708,371.472748
-0.185038,-8.506204,1.379667,8.292048,95.367073,371.688812
-0.143774,-8.459511,1.343799,8.312851,95.218094,371.912628
-0.103487,-8.411613,1.308225,8.334376,95.069733,372.144104
-0.064139,-8.362473,1.272966,8.356618,94.921921,372.38324
-0.025748,-8.312076,1.238046,8.379558,94.774651,372.629883
0.011616,-8.26043,1.203484,8.403172,94.627884,372.883881
0.04787,-8.207562,1.169298,8.427442,94.481636,373.145233
0.082951,-8.153488,1.135498,8.452348,94.335808,373.413727
0.116852,-8.098203,1.10209,8.477872,94.190369,373.689301
0.149628,-8.041669,1.069081,8.504009,94.045212,373.971863
0.181364,-7.98382,1.036478,8.530771,93.900261,374.261322
0.212152,-7.924588,1.004288,8.558165,93.755447,374.557617
0.242044,-7.863927,0.972515,8.58619,93.610764,374.860474
0.271041,-7.80183,0.941169,8.614842,93.466194,375.16983
0.2991,-7.738327,0.910262,8.644118,93.321754,375.485382
0.326163,-7.673468,0.879805,8.674016,93.177444,375.807007
0.352191,-7.607307,0.849807,8.704527,93.033226,376.13443
0.377198,-7.539882,0.820266,8.735634,92.889053,376.467468
0.401256,-7.471197,0.791172,8.767312,92.744827,376.80603
0.424477,-7.401229,0.762517,8.799556,92.600464,377.149902
0.446977,-7.329945,0.734297,8.832364,92.455948,377.498871
0.468839,-7.257329,0.706513,8.865735,92.311241,377.852661
0.490093,-7.183403,0.67917,8.899664,92.166374,378.211151
0.510725,-7.108234,0.652278,8.934149,92.021385,378.573975
